cycle_id,mode,actuator,total_latency_ns,processing_time_ns,lock_wait_ns,deadline_met,lateness_ns
654,baseline,Motor,89500,300,3400,true,0
654,baseline,Stabilizer,97900,300,2700,true,0
655,baseline,,6550611000,611000,200,false,411000
655,baseline,Gripper,125400,500,6300,true,0
655,baseline,Motor,131000,500,4600,true,0
655,baseline,Stabilizer,169900,600,5300,true,0
656,baseline,Gripper,74800,400,5000,true,0
656,baseline,Motor,75600,400,3800,true,0
656,baseline,Stabilizer,80000,200,2700,true,0
656,baseline,,6560503500,503500,100,false,303500
657,baseline,Gripper,113900,600,5900,true,0
657,baseline,,6570536900,536900,200,false,336900
657,baseline,Motor,120500,900,4000,true,0
657,baseline,Stabilizer,131900,400,4500,true,0
658,baseline,,6580541700,541700,300,false,341700
658,baseline,Gripper,90200,400,3600,true,0
658,baseline,Motor,96500,400,7700,true,0
658,baseline,Stabilizer,99800,300,3100,true,0
659,baseline,,6590212500,212500,100,false,12500
659,baseline,Gripper,206500,32800,2100,true,0
659,baseline,Stabilizer,353200,175000,2300,true,0
659,baseline,Motor,454300,278000,2300,true,0
660,baseline,Gripper,389800,700,6800,true,0
660,baseline,Motor,389700,800,6600,true,0
660,baseline,Stabilizer,414900,300,1800,true,0
660,baseline,,6600543400,543400,500,false,343400
661,baseline,,6610512400,512400,100,false,312400
661,baseline,Stabilizer,229700,10000,4800,true,0
661,baseline,Gripper,273400,400,3300,true,0
661,baseline,Motor,345400,200,2800,true,0
662,baseline,,6620570400,570400,100,false,370400
662,baseline,Stabilizer,144000,13300,1900,true,0
662,baseline,Gripper,289600,600,10400,true,0
662,baseline,Motor,319900,400,4900,true,0
663,baseline,,6630220000,220000,200,false,20000
663,baseline,Gripper,98000,500,4800,true,0
663,baseline,Motor,104100,200,3200,true,0
663,baseline,Stabilizer,106200,200,2100,true,0
664,baseline,,6640551500,551500,200,false,351500
664,baseline,Gripper,87300,400,4800,true,0
664,baseline,Motor,105000,400,4700,true,0
664,baseline,Stabilizer,105200,400,4900,true,0
665,baseline,Gripper,92200,600,4400,true,0
665,baseline,Motor,99400,200,2100,true,0
665,baseline,,6650545200,545200,200,false,345200
665,baseline,Stabilizer,151100,600,5400,true,0
666,baseline,,6660438500,438500,100,false,238500
666,baseline,Stabilizer,114600,900,1700,true,0
666,baseline,Gripper,193300,200,2700,true,0
666,baseline,Motor,230300,200,2700,true,0
667,baseline,,6670587600,587600,100,false,387600
667,baseline,Motor,106500,900,6900,true,0
667,baseline,Stabilizer,263400,300,3900,true,0
667,baseline,Gripper,264100,400,4000,true,0
668,baseline,,6680495700,495700,200,false,295700
668,baseline,Gripper,46700,200,3000,true,0
668,baseline,Stabilizer,88200,800,4100,true,0
668,baseline,Motor,193500,300,2100,true,0
669,baseline,,6690505500,505500,0,false,305500
669,baseline,Gripper,99100,200,1000,true,0
669,baseline,Stabilizer,169300,1000,17500,true,0
669,baseline,Motor,283700,200,2500,true,0
670,baseline,Stabilizer,67900,400,3100,true,0
670,baseline,,6700529700,529700,400,false,329700
670,baseline,Motor,91800,400,16800,true,0
670,baseline,Gripper,219800,300,4300,true,0
671,baseline,,6710402400,402400,0,false,202400
671,baseline,Stabilizer,110900,1600,3300,true,0
671,baseline,Motor,178700,400,3200,true,0
671,baseline,Gripper,223100,200,2400,true,0
672,baseline,,6720571400,571400,100,false,371400
672,baseline,Gripper,340000,400,5700,true,0
672,baseline,Stabilizer,387000,500,6300,true,0
672,baseline,Motor,416500,800,8700,true,0
673,baseline,,6730382500,382500,100,false,182500
673,baseline,Gripper,276700,200,2000,true,0
673,baseline,Stabilizer,349800,100,1900,true,0
673,baseline,Motor,358700,300,2800,true,0
674,baseline,,6740711800,711800,0,false,511800
674,baseline,Gripper,262500,500,2000,true,0
674,baseline,Motor,347100,200,2100,true,0
674,baseline,Stabilizer,350800,300,2800,true,0
675,baseline,,6750284800,284800,100,false,84800
675,baseline,Gripper,99700,400,3400,true,0
675,baseline,Motor,107600,300,2400,true,0
675,baseline,Stabilizer,119200,200,800,true,0
676,baseline,,6760594300,594300,0,false,394300
676,baseline,Gripper,265500,200,2600,true,0
676,baseline,Motor,314100,300,2300,true,0
676,baseline,Stabilizer,319000,200,3200,true,0
677,baseline,,6770570800,570800,100,false,370800
677,baseline,Motor,272300,600,4600,true,0
677,baseline,Gripper,336800,400,5200,true,0
677,baseline,Stabilizer,454900,300,3700,true,0
678,baseline,,6780601200,601200,100,false,401200
678,baseline,Gripper,165400,200,3100,true,0
678,baseline,Motor,168400,400,2500,true,0
678,baseline,Stabilizer,179600,100,700,true,0
679,baseline,,6790733300,733300,100,false,533300
679,baseline,Motor,287900,58500,2300,true,0
679,baseline,Stabilizer,329700,28300,2200,true,0
679,baseline,Gripper,654200,330000,1700,true,0
680,baseline,,6800544800,544800,100,false,344800
680,baseline,Motor,216000,200,2500,true,0
680,baseline,Stabilizer,233500,200,2500,true,0
680,baseline,Gripper,315200,200,2500,true,0
681,baseline,,6810918200,918200,100,false,718200
681,baseline,Motor,228100,200,1800,true,0
681,baseline,Gripper,311400,200,2300,true,0
681,baseline,Stabilizer,415800,300,2900,true,0
682,baseline,,6820133200,133200,100,true,0
682,baseline,Gripper,262700,200,2000,true,0
682,baseline,Motor,266700,200,2600,true,0
682,baseline,Stabilizer,358800,200,1900,true,0
683,baseline,Gripper,36500,300,3100,true,0
683,baseline,Motor,44900,100,2300,true,0
683,baseline,Stabilizer,49900,200,1900,true,0
683,baseline,,6830516300,516300,300,false,316300
684,baseline,,6840306900,306900,200,false,106900
684,baseline,Stabilizer,202800,400,3600,true,0
684,baseline,Gripper,236800,400,3900,true,0
684,baseline,Motor,304800,200,3300,true,0
685,baseline,Gripper,63300,500,4100,true,0
685,baseline,,6850410300,410300,100,false,210300
685,baseline,Motor,78000,100,1200,true,0
685,baseline,Stabilizer,89300,100,1400,true,0
686,baseline,,6860334500,334500,0,false,134500
686,baseline,Motor,196300,13200,1900,true,0
686,baseline,Stabilizer,203600,100,600,true,0
686,baseline,Gripper,347300,200,2100,true,0
687,baseline,,6870660000,660000,100,false,460000
687,baseline,Stabilizer,193400,300,2000,true,0
687,baseline,Gripper,305200,300,4500,true,0
687,baseline,Motor,416200,300,3000,true,0
688,baseline,,6880410600,410600,0,false,210600
688,baseline,Stabilizer,320900,300,2000,true,0
688,baseline,Gripper,376000,200,2200,true,0
688,baseline,Motor,379000,200,2500,true,0
689,baseline,,6890127200,127200,0,true,0
689,baseline,Gripper,291900,200,2100,true,0
689,baseline,Motor,461400,300,4000,true,0
689,baseline,Stabilizer,468000,500,5300,true,0
690,baseline,,6900410900,410900,100,false,210900
690,baseline,Gripper,358700,500,7500,true,0
690,baseline,Motor,440800,600,14500,true,0
690,baseline,Stabilizer,490400,500,9000,true,0
691,baseline,,6910287800,287800,100,false,87800
691,baseline,Gripper,85200,400,3500,true,0
691,baseline,Motor,100500,100,1000,true,0
691,baseline,Stabilizer,116300,200,1100,true,0
692,baseline,,6920251300,251300,100,false,51300
692,baseline,Motor,138300,200,1800,true,0
692,baseline,Gripper,138100,300,3900,true,0
692,baseline,Stabilizer,154200,100,800,true,0
693,baseline,Motor,311900,200,2200,true,0
693,baseline,Stabilizer,320600,100,400,true,0
693,baseline,,6930714600,714600,300,false,514600
693,baseline,Gripper,388700,200,1100,true,0
694,baseline,,6940208300,208300,100,false,8300
694,baseline,Gripper,112600,400,1400,true,0
694,baseline,Motor,132600,100,700,true,0
694,baseline,Stabilizer,139300,100,700,true,0
695,baseline,,6950606200,606200,0,false,406200
695,baseline,Gripper,429900,300,3400,true,0
695,baseline,Motor,443800,100,1200,true,0
695,baseline,Stabilizer,467500,100,1300,true,0
696,baseline,,6960861900,861900,100,false,661900
696,baseline,Gripper,273100,200,2000,true,0
696,baseline,Motor,324400,400,16300,true,0
696,baseline,Stabilizer,324900,300,16800,true,0
697,baseline,Gripper,40000,300,3800,true,0
697,baseline,,6970765500,765500,0,false,565500
697,baseline,Motor,247800,200,2300,true,0
697,baseline,Stabilizer,252800,300,3000,true,0
698,baseline,,6980579000,579000,200,false,379000
698,baseline,Gripper,239400,500,3400,true,0
698,baseline,Motor,239400,300,2500,true,0
698,baseline,Stabilizer,265800,300,2100,true,0
699,baseline,,6990728900,728900,0,false,528900
699,baseline,Motor,220300,30200,2700,true,0
699,baseline,Stabilizer,250100,6100,800,true,0
699,baseline,Gripper,439900,51900,3000,true,0
700,baseline,,7000541100,541100,100,false,341100
700,baseline,Motor,260400,300,7200,true,0
700,baseline,Stabilizer,273200,0,800,true,0
700,baseline,Gripper,354000,300,3700,true,0
701,baseline,,7010727300,727300,100,false,527300
701,baseline,Gripper,70400,300,4200,true,0
701,baseline,Motor,83000,300,3300,true,0
701,baseline,Stabilizer,125600,300,2700,true,0
702,baseline,,7020409600,409600,0,false,209600
702,baseline,Motor,270900,2400,2800,true,0
702,baseline,Gripper,333100,300,2400,true,0
702,baseline,Stabilizer,368000,200,4500,true,0
703,baseline,Stabilizer,65500,300,3200,true,0
703,baseline,,7030653400,653400,100,false,453400
703,baseline,Gripper,118900,500,4600,true,0
703,baseline,Motor,144400,200,1300,true,0
704,baseline,,7040571600,571600,100,false,371600
704,baseline,Stabilizer,223700,200,2000,true,0
704,baseline,Gripper,332300,200,2700,true,0
704,baseline,Motor,343700,300,3100,true,0
705,baseline,,7050660900,660900,100,false,460900
705,baseline,Motor,117000,200,1500,true,0
705,baseline,Stabilizer,280400,3300,12000,true,0
705,baseline,Gripper,319400,500,17600,true,0
706,baseline,,7060392900,392900,200,false,192900
706,baseline,Gripper,306500,400,5900,true,0
706,baseline,Motor,326600,300,4200,true,0
706,baseline,Stabilizer,357000,400,3800,true,0
707,baseline,,7070650700,650700,100,false,450700
707,baseline,Gripper,174700,600,5000,true,0
707,baseline,Stabilizer,233800,600,5700,true,0
707,baseline,Motor,274200,300,3300,true,0
708,baseline,Gripper,127000,300,3900,true,0
708,baseline,Motor,140700,100,1000,true,0
708,baseline,,7080224600,224600,100,false,24600
708,baseline,Stabilizer,149700,100,1000,true,0
709,baseline,,7090504900,504900,100,false,304900
709,baseline,Gripper,265000,300,2200,true,0
709,baseline,Motor,354700,300,2200,true,0
709,baseline,Stabilizer,366600,400,4200,true,0
710,baseline,,7100486600,486600,0,false,286600
710,baseline,Gripper,304500,200,2500,true,0
710,baseline,Stabilizer,346500,200,3200,true,0
710,baseline,Motor,346600,300,3500,true,0
711,baseline,,7110356200,356200,100,false,156200
711,baseline,Gripper,296500,300,14900,true,0
711,baseline,Stabilizer,355000,300,2900,true,0
711,baseline,Motor,355500,200,2900,true,0
712,baseline,,7120710100,710100,100,false,510100
712,baseline,Stabilizer,400000,300,2900,true,0
712,baseline,Gripper,401700,300,3300,true,0
712,baseline,Motor,402500,300,4100,true,0
713,baseline,,7130479200,479200,100,false,279200
713,baseline,Gripper,179200,500,4000,true,0
713,baseline,Motor,182900,200,2700,true,0
713,baseline,Stabilizer,191700,200,2700,true,0
714,baseline,,7140497800,497800,100,false,297800
714,baseline,Motor,118900,300,2700,true,0
714,baseline,Gripper,118900,400,4100,true,0
714,baseline,Stabilizer,123200,200,1000,true,0
715,baseline,,7150276500,276500,200,false,76500
715,baseline,Gripper,434300,600,4900,true,0
715,baseline,Motor,442300,800,7400,true,0
715,baseline,Stabilizer,478100,500,7000,true,0
716,baseline,,7160497900,497900,0,false,297900
716,baseline,Gripper,303400,200,1900,true,0
716,baseline,Motor,357700,200,2100,true,0
716,baseline,Stabilizer,366500,300,3700,true,0
717,baseline,,7170327900,327900,0,false,127900
717,baseline,Stabilizer,231200,200,2100,true,0
717,baseline,Gripper,304400,100,2500,true,0
717,baseline,Motor,439200,300,2800,true,0
718,baseline,,7180171300,171300,100,true,0
718,baseline,Motor,101700,200,1100,true,0
718,baseline,Stabilizer,111000,100,700,true,0
718,baseline,Gripper,115800,300,3300,true,0
719,baseline,,7190632600,632600,0,false,432600
719,baseline,Motor,223200,35800,2200,true,0
719,baseline,Gripper,290100,26000,2200,true,0
719,baseline,Stabilizer,400800,37900,1800,true,0
720,baseline,,7200217600,217600,100,false,17600
720,baseline,Gripper,191200,300,1600,true,0
720,baseline,Motor,224200,500,5000,true,0
720,baseline,Stabilizer,241500,500,8300,true,0
721,baseline,,7210421900,421900,0,false,221900
721,baseline,Stabilizer,144200,300,2000,true,0
721,baseline,Gripper,221000,200,2000,true,0
721,baseline,Motor,318900,300,2800,true,0
722,baseline,,7220197500,197500,200,true,0
722,baseline,Gripper,85200,400,2900,true,0
722,baseline,Motor,93400,100,800,true,0
722,baseline,Stabilizer,99900,100,700,true,0
723,baseline,,7230386600,386600,100,false,186600
723,baseline,Gripper,123800,400,1700,true,0
723,baseline,Motor,135200,200,900,true,0
723,baseline,Stabilizer,144300,100,1000,true,0
724,baseline,,7240362900,362900,0,false,162900
724,baseline,Motor,115200,300,1100,true,0
724,baseline,Gripper,116800,400,2600,true,0
724,baseline,Stabilizer,128200,100,2100,true,0
725,baseline,,7250545400,545400,100,false,345400
725,baseline,Stabilizer,242000,400,3500,true,0
725,baseline,Gripper,340100,400,4600,true,0
725,baseline,Motor,405800,500,6100,true,0
726,baseline,,7260102700,102700,0,true,0
726,baseline,Gripper,223900,200,1700,true,0
726,baseline,Stabilizer,297100,200,1700,true,0
726,baseline,Motor,297800,200,2000,true,0
727,baseline,,7270657900,657900,100,false,457900
727,baseline,Gripper,123000,500,3400,true,0
727,baseline,Motor,124900,200,2700,true,0
727,baseline,Stabilizer,125200,200,1800,true,0
728,baseline,,7280341600,341600,100,false,141600
728,baseline,Gripper,102100,500,1600,true,0
728,baseline,Motor,115300,100,1300,true,0
728,baseline,Stabilizer,127200,100,1300,true,0
729,baseline,,7290326200,326200,0,false,126200
729,baseline,Stabilizer,163900,200,1800,true,0
729,baseline,Gripper,259600,300,2600,true,0
729,baseline,Motor,333800,300,7000,true,0
730,baseline,,7300606900,606900,200,false,406900
730,baseline,Gripper,236100,500,8400,true,0
730,baseline,Motor,236300,700,8700,true,0
730,baseline,Stabilizer,244300,300,2400,true,0
731,baseline,,7310286300,286300,0,false,86300
731,baseline,Gripper,241200,200,1800,true,0
731,baseline,Motor,337100,200,2700,true,0
731,baseline,Stabilizer,341000,300,3400,true,0
732,baseline,,7320568100,568100,100,false,368100
732,baseline,Motor,153900,400,2300,true,0
732,baseline,Stabilizer,166900,100,1100,true,0
732,baseline,Gripper,300000,400,2400,true,0
733,baseline,,7330396200,396200,300,false,196200
733,baseline,Gripper,107700,300,3100,true,0
733,baseline,Motor,118500,100,900,true,0
733,baseline,Stabilizer,137900,200,1800,true,0
734,baseline,,7340289800,289800,0,false,89800
734,baseline,Motor,246600,200,2400,true,0
734,baseline,Stabilizer,252800,200,2200,true,0
734,baseline,Gripper,360300,200,7600,true,0
735,baseline,,7350293500,293500,100,false,93500
735,baseline,Stabilizer,299900,500,16300,true,0
735,baseline,Gripper,378700,500,4500,true,0
735,baseline,Motor,452700,300,3300,true,0
736,baseline,,7360586500,586500,0,false,386500
736,baseline,Gripper,231500,300,1800,true,0
736,baseline,Stabilizer,319800,300,2800,true,0
736,baseline,Motor,321200,400,3200,true,0
737,baseline,,7370255400,255400,0,false,55400
737,baseline,Stabilizer,200700,300,2500,true,0
737,baseline,Gripper,269300,200,2300,true,0
737,baseline,Motor,352000,300,2900,true,0
738,baseline,,7380197800,197800,200,true,0
738,baseline,Gripper,63100,500,1800,true,0
738,baseline,Motor,83100,500,4200,true,0
738,baseline,Stabilizer,90200,400,4100,true,0
739,baseline,,7390290800,290800,100,false,90800
739,baseline,Motor,264200,33600,2100,true,0
739,baseline,Stabilizer,329400,32400,2400,true,0
739,baseline,Gripper,361400,69200,800,true,0
740,baseline,,7400493300,493300,100,false,293300
740,baseline,Stabilizer,379700,300,2800,true,0
740,baseline,Gripper,553900,200,2200,true,0
740,baseline,Motor,561800,300,2600,true,0
741,baseline,,7410463900,463900,100,false,263900
741,baseline,Stabilizer,237000,200,2100,true,0
741,baseline,Gripper,316400,200,1900,true,0
741,baseline,Motor,363600,300,2400,true,0
742,baseline,,7420298700,298700,100,false,98700
742,baseline,Stabilizer,195400,300,2500,true,0
742,baseline,Gripper,335400,100,2200,true,0
742,baseline,Motor,392600,200,3000,true,0
743,baseline,,7430180700,180700,100,true,0
743,baseline,Gripper,151400,300,3300,true,0
743,baseline,Motor,169400,300,1300,true,0
743,baseline,Stabilizer,179000,300,2200,true,0
744,baseline,,7440486700,486700,0,false,286700
744,baseline,Motor,226000,200,2100,true,0
744,baseline,Stabilizer,232900,300,2900,true,0
744,baseline,Gripper,404400,300,3100,true,0
745,baseline,,7450399800,399800,200,false,199800
745,baseline,Gripper,217000,700,3600,true,0
745,baseline,Stabilizer,221900,700,5200,true,0
745,baseline,Motor,338700,300,4200,true,0
746,baseline,,7460549300,549300,100,false,349300
746,baseline,Gripper,272800,300,6700,true,0
746,baseline,Stabilizer,290100,400,3200,true,0
746,baseline,Motor,346700,200,14700,true,0
747,baseline,,7470556100,556100,100,false,356100
747,baseline,Stabilizer,136400,200,2100,true,0
747,baseline,Motor,157200,600,3600,true,0
747,baseline,Gripper,275800,200,3100,true,0
748,baseline,,7480391400,391400,100,false,191400
748,baseline,Stabilizer,151300,300,2800,true,0
748,baseline,Gripper,151600,300,2300,true,0
748,baseline,Motor,312000,200,2600,true,0
749,baseline,,7490710700,710700,100,false,510700
749,baseline,Stabilizer,163800,200,2100,true,0
749,baseline,Motor,167400,300,2100,true,0
749,baseline,Gripper,233800,200,2200,true,0
750,baseline,,7500287600,287600,100,false,87600
750,baseline,Gripper,140500,300,1800,true,0
750,baseline,Stabilizer,145800,200,2700,true,0
750,baseline,Motor,261400,300,3200,true,0
751,baseline,,7510543800,543800,100,false,343800
751,baseline,Gripper,145500,100,1600,true,0
751,baseline,Stabilizer,156000,100,800,true,0
